osm_id,osm_url,name,lat,lon,tourism,amenity,building,route_distance_m,note:osm_route_relation,relation_status,proposal_note
node/2016210768,https://www.openstreetmap.org/node/2016210768,,59.9701414,10.5089299,picnic_site,,,1419.0,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/2016210768.
way/1037109008,https://www.openstreetmap.org/way/1037109008,,59.9333253,10.7687631,,shelter,yes,1451.6,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/1037109008.
way/1544580759,https://www.openstreetmap.org/way/1544580759,Radisson Blu Park Hotel,59.9037101,10.6310023,hotel,,,1456.1,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/1544580759.
node/5296143902,https://www.openstreetmap.org/node/5296143902,,60.7604415,10.6919516,,shelter,,1504.2,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/5296143902.
node/9720730168,https://www.openstreetmap.org/node/9720730168,,59.9277251,10.7878526,picnic_site,,,1508.6,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/9720730168.
node/356345433,https://www.openstreetmap.org/node/356345433,Scandic Helsfyr,59.9156064,10.8049863,hotel,,,1510.5,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/356345433.
way/624637559,https://www.openstreetmap.org/way/624637559,,61.1041209,10.4892741,,shelter,yes,1525.2,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/624637559.
way/1285363624,https://www.openstreetmap.org/way/1285363624,,59.8912387,10.7761270,,shelter,yes,1527.2,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/1285363624.
way/232396287,https://www.openstreetmap.org/way/232396287,Bakkalykkja,61.1023133,10.4876814,,shelter,yes,1542.6,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/232396287.
way/370446805,https://www.openstreetmap.org/way/370446805,Nordtangen leirsted,60.3751011,10.5570001,camp_site,,,1551.4,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/370446805.
node/3826424670,https://www.openstreetmap.org/node/3826424670,,59.9503019,10.4567042,,shelter,,1555.6,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/3826424670.
way/231158240,https://www.openstreetmap.org/way/231158240,,61.0999513,10.4850165,,shelter,house,1559.7,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/231158240.
way/846503239,https://www.openstreetmap.org/way/846503239,,60.3758672,10.5571047,,shelter,yes,1567.7,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/846503239.
node/6836659392,https://www.openstreetmap.org/node/6836659392,,59.9088370,10.7100851,guest_house,,,1580.2,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/6836659392.
way/1037109009,https://www.openstreetmap.org/way/1037109009,,59.9351621,10.7645083,,shelter,yes,1588.5,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/1037109009.
way/1230535946,https://www.openstreetmap.org/way/1230535946,,59.9338796,10.7733103,,shelter,yes,1589.2,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/1230535946.
node/4320917393,https://www.openstreetmap.org/node/4320917393,,60.9479766,10.6426852,picnic_site,,,1592.1,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/4320917393.
way/1230535945,https://www.openstreetmap.org/way/1230535945,,59.9340308,10.7729350,,shelter,yes,1597.1,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/1230535945.
way/1376099669,https://www.openstreetmap.org/way/1376099669,,59.9341082,10.7727359,,shelter,yes,1601.1,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/1376099669.
node/9535901073,https://www.openstreetmap.org/node/9535901073,,59.9285448,10.7895785,picnic_site,,,1631.3,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/9535901073.
node/9219867890,https://www.openstreetmap.org/node/9219867890,,59.9007270,10.8052881,picnic_site,,,1632.6,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/9219867890.
node/9535901071,https://www.openstreetmap.org/node/9535901071,,59.9284712,10.7899433,picnic_site,,,1632.8,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/9535901071.
