osm_id,osm_url,name,lat,lon,tourism,amenity,building,route_distance_m,note:osm_route_relation,relation_status,proposal_note
way/1273197040,https://www.openstreetmap.org/way/1273197040,,63.4360232,10.4021799,,shelter,roof,1062.9,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1273197040.
way/1456196846,https://www.openstreetmap.org/way/1456196846,Venterom spor 2-3,63.4364446,10.3979202,,shelter,yes,1066.9,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1456196846.
way/1456196847,https://www.openstreetmap.org/way/1456196847,Venterom spor 4-5,63.4365882,10.3978636,,shelter,yes,1082.6,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1456196847.
way/967678506,https://www.openstreetmap.org/way/967678506,,63.4090638,10.4201445,,shelter,yes,1116.5,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/967678506.
way/1254355963,https://www.openstreetmap.org/way/1254355963,,63.4296955,10.3718592,,shelter,roof,1116.7,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1254355963.
way/635967457,https://www.openstreetmap.org/way/635967457,,63.4367077,10.4014107,,shelter,yes,1125.8,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/635967457.
way/87312398,https://www.openstreetmap.org/way/87312398,Scandic Nidelven,63.4358091,10.4068045,hotel,,hotel,1131.4,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/87312398.
way/967678505,https://www.openstreetmap.org/way/967678505,,63.4092732,10.4205556,,shelter,yes,1133.8,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/967678505.
way/635967456,https://www.openstreetmap.org/way/635967456,,63.4368516,10.4013552,,shelter,yes,1140.7,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/635967456.
way/265764658,https://www.openstreetmap.org/way/265764658,Nicokoia,63.1634561,10.5262369,chalet,,cabin,1156.5,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/265764658.
way/856078895,https://www.openstreetmap.org/way/856078895,,63.4089461,10.4210790,,shelter,yes,1164.4,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/856078895.
way/856078896,https://www.openstreetmap.org/way/856078896,,63.4088033,10.4212000,,shelter,yes,1172.8,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/856078896.
node/11932750301,https://www.openstreetmap.org/node/11932750301,,63.2041594,10.5300337,picnic_site,,,1174.5,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/11932750301.
node/11258113625,https://www.openstreetmap.org/node/11258113625,,63.3925798,10.3622979,picnic_site,,,1192.1,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/11258113625.
